the_geom,the_geom_webmercator,street,city,state,latitude,longitude,district_number,block,side,lat,lng
0101000020E610000024EF56753AC952C0F0017E8372F84340,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,N 18TH ST,Philadelphia, PA,39.940994679,-75.144193015,14,5600,W/S,39.94099467900003,-75.14419301499998
0101000020E610000090265F8213CC52C0608ED69F24024440,0101000020110F000050DE23B1CBED5FC140CA16E545925241,MIDVALE AVE,Philadelphia, PA,40.016742687,-75.188690751,8,3600,N/S,40.01674268700003,-75.18869075099997
0101000020E6100000B89348D5C8CF52C0B0EADABB9FFC4340,0101000020110F00006327CE3618F45FC1B368CA8E278C5241,MEDIA ST,Philadelphia, PA,39.9736246890001,-75.246632882,3,5900,N/S,39.973624689000076,-75.24663288199997
0101000020E6100000D8E5DF577ACA52C08802751E63F54340,0101000020110F0000D9A0ACAE14EB5FC11FBE9E3C23845241,S HUTCHINSON ST,Philadelphia, PA,39.917087371,-75.16371724,22,800,E/S,39.91708737100004,-75.16371723999998
0101000020E610000070A7DE949ECB52C098EC2806BCF84340,0101000020110F0000B92C131405ED5FC1A317844DD8875241,ST ALBANS,Philadelphia, PA,39.9432380390001,-75.181554048,1,2000,S/S,39.94323803900005,-75.18155404799995
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,1,2000,B/S,39.94401053300004,-75.17569125399996
0101000020E6100000080B934E49C952C078225C298D004440,0101000020110F0000A5D0238C0EE95FC166B2051482905241,W RUSSELL ST,Philadelphia, PA,40.004307909,-75.1450993,13,1200,S/S,40.00430790900003,-75.14509929999997
0101000020E61000002017D92498CC52C0D0668E7FFBFA4340,0101000020110F00002E253CFCACEE5FC127E795DF558A5241,BARING ST,Philadelphia, PA,39.9608001180001,-75.196786129,3,3300,B/S,39.960800118000066,-75.19678612899997
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,WHARTON ST,Philadelphia, PA,39.944922854,-75.2448395979999,33,100,B/S,39.944922854000026,-75.24483959799994
0101000020E61000007CAFBB5584CB52C000120BF112F74340,0101000020110F00004AFCF17ED8EC5FC13435FD7401865241,WATKINS,Philadelphia, PA,39.930265551,-75.179952081,34,500,N/S,39.93026555100005,-75.17995208099995
0101000020E610000050F8F70F25CC52C0186944FE13024440,0101000020110F0000AD7AF781E9ED5FC1B12AA77333925241,VAUX ST,Philadelphia, PA,40.0162351450001,-75.189762108,8,3900,B/S,40.01623514500005,-75.18976210799997
0101000020E6100000503C1255B6CA52C098A5E995ADF84340,0101000020110F0000EC0D6B947AEB5FC10014F74EC8875241,KENILWORTH ST,Philadelphia, PA,39.9427974120001,-75.1673786809999,7,LOT,E/S,39.94279741200006,-75.16737868099995
0101000020E61000002CBBBF2BD6CD52C088EEFC8967FB4340,0101000020110F0000E208A32FC9F05FC1457B2A97CD8A5241,FAIRMOUNT AV,Philadelphia, PA,39.9640972600001,-75.2161969539999,17,1800,B/S,39.964097260000074,-75.21619695399994
0101000020E6100000889AEFADD6CF52C01853234042FD4340,0101000020110F0000E610C1BB2FF45FC181B99CACDB8C5241,WYNNEWOOD RD,Philadelphia, PA,39.9785843060001,-75.247477993,3,1900,E/S,39.97858430600007,-75.24747799299996
0101000020E610000044B260453AC952C070E7604274F84340,0101000020110F0000B65BE401F5E85FC13F7045CE88875241,N 19TH ST,Philadelphia, PA,39.9410479520001,-75.14418158,6,300,W/S,39.941047952000076,-75.14418157999995
0101000020E610000090265F8213CC52C0608ED69F24024440,0101000020110F000050DE23B1CBED5FC140CA16E545925241,MIDVALE AVE,Philadelphia, PA,40.016742687,-75.188690751,8,3700,S/S,40.01674268700003,-75.18869075099997
0101000020E6100000F4DF085A3AC952C008AAAD4874F84340,0101000020110F00008EDCFA24F5E85FC1BFEF3FD588875241,S 25TH ST,Philadelphia, PA,39.941048703,-75.1441865049999,1,400,B/S,39.941048703000035,-75.14418650499994
0101000020E6100000E8D55B5EB4CB52C008EC3E2871F74340,0101000020110F0000064F00162AED5FC1D089D5CE69865241,GREENWICH ST,Philadelphia, PA,39.933140784,-75.182883825,33,300,N/S,39.933140784000045,-75.18288382499998
0101000020E61000007C8D9B4F7AC952C0D8CF38CDF5F74340,0101000020110F0000F72824C961E95FC1474DA9BAFC865241,QUEEN ST,Philadelphia, PA,39.9371887710001,-75.148090269,7,100,B/S,39.93718877100008,-75.14809026899997
0101000020E6100000A0AF7E3E3AC952C0B8E2454074F84340,0101000020110F00000C6833F6F4E85FC16A5AF0CB88875241,S 17TH ST,Philadelphia, PA,39.9410477010001,-75.144179939,1,799,E/S,39.94104770100006,-75.14417993899997
0101000020E6100000C4DD2D842DCA52C028BFFF08A3FB4340,0101000020110F0000DC4F1D2F92EA5FC1DF24E1840F8B5241,PARK AVE,Philadelphia, PA,39.965912938,-75.159028096,11,5800,W/S,39.96591293800003,-75.15902809599999
0101000020E6100000F029AEC770CB52C028DE1438D4F74340,0101000020110F00009629A947B7EC5FC14C19FC87D7865241,TITAN ST,Philadelphia, PA,39.936163912,-75.1787585449999,26,1800,N/S,39.93616391200004,-75.17875854499994
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,1,1600,B/S,39.94993241800006,-75.23514419199995
0101000020E6100000008DCFED50CE52C0983A14E7A3FD4340,0101000020110F00009715F7B399F15FC12FC56CE8478D5241,PARKSIDE AVE,Philadelphia, PA,39.9815644120001,-75.223689511,3,5100,S/S,39.98156441200007,-75.22368951099998
0101000020E610000048E68BCFFACD52C0D0325313AAFB4340,0101000020110F0000FAB52A6C07F15FC1F8021852178B5241,BROWN ST,Philadelphia, PA,39.9661277920001,-75.218433272,10,200,B/S,39.966127792000066,-75.21843327199997
0101000020E6100000A00B709575CC52C0C8CC04E447FB4340,0101000020110F000037A8044872EE5FC198176F85AA8A5241,BRANDYWINE ST,Philadelphia, PA,39.96313143,-75.194676742,3,3400,S/S,39.96313143000003,-75.19467674199996
0101000020E610000048858A07DACA52C0A8C7843F13044440,0101000020110F0000BF610737B7EB5FC199188F786A945241,PENN AVE,Philadelphia, PA,40.0318374060001,-75.1695574619999,17,2601,S/S,40.03183740600008,-75.16955746199994
0101000020E610000068E5B6613AC952C050B4807D72F84340,0101000020110F0000B7580632F5E85FC141D39BD886875241,S 12TH ST,Philadelphia, PA,39.9409939650001,-75.144188336,4,300,W/S,39.940993965000075,-75.14418833599996
0101000020E61000009484B8303AC952C010FF113C74F84340,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,N 13TH ST,Philadelphia, PA,39.9410472000001,-75.144176655,13,3200,B/S,39.94104720000007,-75.14417665499997
0101000020E6100000B0D314A3DCCB52C0E04675CDB3F74340,0101000020110F00001568677C6EED5FC1C30119A0B3865241,REED ST,Philadelphia, PA,39.935174639,-75.185341616,23,1200,,39.935174639000024,-75.18534161599996
0101000020E6100000ECF3594A68CF52C0B0E02374ADF64340,0101000020110F0000268C013A74F35FC1BCC56C0E91855241,CHESTER AVE,Philadelphia, PA,39.9271683860001,-75.2407403829999,2,4500,B/S,39.92716838600006,-75.24074038299995
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,1,2700,S/S,39.94401053300004,-75.17569125399996
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,-75.2447584289999,23,1000,B/S,39.947247762000075,-75.24475842899994
0101000020E61000007CF5EB603AC952C00089C64A74F84340,0101000020110F000027A3AD30F5E85FC19BA492D788875241,S 27TH ST,Philadelphia, PA,39.9410489530001,-75.144188147,1,600,B/S,39.94104895300006,-75.14418814699997
0101000020E6100000C4DD2D842DCA52C028BFFF08A3FB4340,0101000020110F0000DC4F1D2F92EA5FC1DF24E1840F8B5241,PARK AVE,Philadelphia, PA,39.965912938,-75.159028096,13,3200,E/S,39.96591293800003,-75.15902809599999
0101000020E6100000444A966D29CF52C0409E6C56BFF94340,0101000020110F0000FC93D37209F35FC191A8C493F7885241,PEMBERTON ST,Philadelphia, PA,39.9511516600001,-75.2369035689999,7,100,S/S,39.95115166000005,-75.23690356899994
0101000020E61000003016A9D73DCB52C0A8A0DE0329F94340,0101000020110F0000E4F9DFC160EC5FC1AE32BC0A51885241,CAPITOL ST,Philadelphia, PA,39.946564182,-75.175649562,17,800,E/S,39.94656418200003,-75.17564956199999
0101000020E6100000F4DF085A3AC952C008AAAD4874F84340,0101000020110F00008EDCFA24F5E85FC1BFEF3FD588875241,S 25TH ST,Philadelphia, PA,39.941048703,-75.1441865049999,1,200,E/S,39.941048703000035,-75.14418650499994
0101000020E610000024EFAC7513CB52C0E05DB1D0D8F84340,0101000020110F0000D46715C418EC5FC1BD535E32F8875241,KATER ST,Philadelphia, PA,39.944116675,-75.173062724,1,2000,N/S,39.94411667500003,-75.17306272399998
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,S 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,26,1400,B/S,39.94104745100003,-75.14417829699994
0101000020E610000024EF56753AC952C0F0017E8372F84340,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,S 18TH ST,Philadelphia, PA,39.940994679,-75.144193015,1,799,W/S,39.94099467900003,-75.14419301499998
0101000020E61000004019AD1A79CC52C0307E9A2D35FB4340,0101000020110F0000E9C9DC4278EE5FC1992045C9958A5241,SPRING GARDEN ST,Philadelphia, PA,39.962560368,-75.194891614,6,1900,S/S,39.96256036800003,-75.19489161399997
0101000020E6100000E456101C3AC952C0703CC53574F84340,0101000020110F00000A5AB7BBF4E85FC13C104EC088875241,S 07TH ST,Philadelphia, PA,39.9410464490001,-75.14417173,22,700,E/S,39.941046449000055,-75.14417172999998
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,0101000020110F00007389956328F25FC1D89DD356AE895241,LOCUST ST,Philadelphia, PA,39.9561857730001,-75.228816592,5,200,S/S,39.95618577300007,-75.22881659199999
0101000020E6100000D032400C6ECB52C08040E4BD02F84340,0101000020110F000001FC9BA3B2EC5FC16AB0FF0F0B875241,FEDERAL ST,Philadelphia, PA,39.9375836720001,-75.1785917879999,23,1200,B/S,39.93758367200007,-75.17859178799995
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,DELANCEY ST,Philadelphia, PA,39.9554231930001,-75.237089391,2,5100,N/S,39.95542319300006,-75.23708939099998
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,N 03RD ST,Philadelphia, PA,39.9410459480001,-75.144168447,10,600,E/S,39.94104594800007,-75.14416844699997
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,7,200,B/S,39.94993241800006,-75.23514419199995
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,22,1300,N/S,39.94902714700004,-75.24032986499998
0101000020E61000005C412D153AC952C0785DAC3374F84340,0101000020110F0000719304B0F4E85FC1605BFBBD88875241,S 05TH ST,Philadelphia, PA,39.941046199,-75.144170088,5,299,E/S,39.94104619900003,-75.14417008799995
0101000020E610000024340CC910CF52C0989224F673FB4340,0101000020110F000051322397DFF25FC1C6481B5BDB8A5241,RACE ST,Philadelphia, PA,39.9644763640001,-75.235399496,6,2200,B/S,39.96447636400006,-75.23539949599996
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,22,900,B/S,39.94401053300004,-75.17569125399996
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,4,800,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,1,1900,S/S,39.945855692000066,-75.17471648699996
0101000020E6100000F8DF6F86ABCE52C0789731F6BFFA4340,0101000020110F0000AF87F99633F25FC17614AAE7138A5241,CHESTNUT ST,Philadelphia, PA,39.958983206,-75.2292190639999,2,4000,N/S,39.95898320600003,-75.22921906399995
0101000020E610000008587F3F4DCD52C058C89BEAB3034440,0101000020110F00005343DC9BE0EF5FC11AB134BB00945241,JAMESTOWN ST,Philadelphia, PA,40.0289281140001,-75.207839846,15,500,B/S,40.02892811400005,-75.20783984599996
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,S 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,27,2500,B/S,39.94104745100003,-75.14417829699994
0101000020E61000007CDB01413AC952C0A058877372F84340,0101000020110F0000CCE577FAF4E85FC154678FCD86875241,N 2ND ST,Philadelphia, PA,39.940992776,-75.1441805379999,10,600,E/S,39.94099277600003,-75.14418053799994
0101000020E610000024340CC910CF52C0989224F673FB4340,0101000020110F000051322397DFF25FC1C6481B5BDB8A5241,RACE ST,Philadelphia, PA,39.9644763640001,-75.235399496,6,2300,S/S,39.96447636400006,-75.23539949599996
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,0101000020110F00007389956328F25FC1D89DD356AE895241,LOCUST ST,Philadelphia, PA,39.9561857730001,-75.228816592,1,1900,S/S,39.95618577300007,-75.22881659199999
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,S 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,27,2400,B/S,39.94104745100003,-75.14417829699994
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,22,900,B/S,39.94993241800006,-75.23514419199995
0101000020E610000010B4C7E0E8CB52C068B1050BC7014440,0101000020110F0000B27B4E4783ED5FC1A2909E1EDE915241,OSMOND ST,Philadelphia, PA,40.0138868120001,-75.186088748,8,3400,E/S,40.01388681200007,-75.18608874799997
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,23,1200,B/S,39.93126308700005,-75.18419686199996
0101000020E6100000B438777C3AC952C050502E5374F84340,0101000020110F000096EA765FF5E85FC1F139E2E088875241,N 35TH ST,Philadelphia, PA,39.941049955,-75.144194714,3,300,E/S,39.94104995500004,-75.14419471399998
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,WHARTON ST,Philadelphia, PA,39.944922854,-75.2448395979999,26,1400,B/S,39.944922854000026,-75.24483959799994
0101000020E6100000A88641BCD5CA52C0286484B00DFE4340,0101000020110F0000424CC8EBAFEB5FC1DDB2C129BD8D5241,NORRIS ST,Philadelphia, PA,39.9847927710001,-75.169295372,9,1400,N/S,39.98479277100006,-75.16929537199997
0101000020E610000090B308A941CA52C0E0B940B45CF84340,0101000020110F00000D258D66B4EA5FC1FCB092B66E875241,CLIFTON ST,Philadelphia, PA,39.940329105,-75.1602575859999,22,600,W/S,39.940329105000046,-75.16025758599994
0101000020E610000010DD1D93F1CE52C0A8E52E2C39FB4340,0101000020110F00001E866F93AAF25FC12AD65D369A8A5241,ARCH ST,Philadelphia, PA,39.962682269,-75.233494548,6,2000,N/S,39.96268226900003,-75.23349454799995
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,GRANGE ST,Philadelphia, PA,39.952283116,-75.1624456449999,14,1400,S/S,39.95228311600005,-75.16244564499993
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,0101000020110F000017F63E48F5E85FC1352508DD86875241,S 16TH ST,Philadelphia, PA,39.940994441,-75.1441914549999,27,1700,B/S,39.94099444100004,-75.14419145499994
0101000020E610000024C9737DFFCC52C0C05B9C7529FB4340,0101000020110F00009E8970875CEF5FC1CA700FCD888A5241,GREEN ST,Philadelphia, PA,39.9622027410001,-75.203093875,6,2100,B/S,39.962202741000056,-75.20309387499998
0101000020E6100000A88641BCD5CA52C0286484B00DFE4340,0101000020110F0000424CC8EBAFEB5FC1DDB2C129BD8D5241,NORRIS ST,Philadelphia, PA,39.9847927710001,-75.169295372,9,1400,S/S,39.98479277100006,-75.16929537199997
0101000020E61000001884DFA4AECB52C01012F53188F64340,0101000020110F0000ABF5B95C20ED5FC12EB3F3CA67855241,SNYDER AVE,Philadelphia, PA,39.9260313460001,-75.182534426,24,1200,B/S,39.92603134600006,-75.18253442599996
0101000020E61000009802485686CA52C0C8ECCC7497F84340,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,JUNIPER ST,Philadelphia, PA,39.9421220780001,-75.164449282,24,1800,E/S,39.94212207800007,-75.16444928199996
0101000020E6100000C08F9FCA3FCB52C0E0CDEDA704F94340,0101000020110F0000DDD5691164EC5FC1436C54C328885241,NAUDAIN ST,Philadelphia, PA,39.9454545890001,-75.175768524,1,2600,S/S,39.945454589000065,-75.17576852399998
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,S 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,1,800,W/S,39.94104745100003,-75.14417829699994
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,S 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,28,3500,B/S,39.94099491700007,-75.14419457499997
0101000020E610000010AE4027D6C952C078C015C07CFF4340,0101000020110F00003C4909CAFDE95FC15306550F548F5241,W RUSH ST,Philadelphia, PA,39.9959945780001,-75.153695882,30,1399,S/S,39.99599457800008,-75.15369588199997
0101000020E610000048E68BCFFACD52C0D0325313AAFB4340,0101000020110F0000FAB52A6C07F15FC1F8021852178B5241,BROWN ST,Philadelphia, PA,39.9661277920001,-75.218433272,10,1300,N/S,39.966127792000066,-75.21843327199997
0101000020E6100000143DD32565CB52C0F02D84C0BDF54340,0101000020110F0000AB5F7985A3EC5FC14964B19987845241,CLEVELAND ST,Philadelphia, PA,39.9198532720001,-75.1780485689999,1,700,W/S,39.91985327200007,-75.17804856899994
0101000020E6100000E456101C3AC952C0703CC53574F84340,0101000020110F00000A5AB7BBF4E85FC13C104EC088875241,S 07TH ST,Philadelphia, PA,39.9410464490001,-75.14417173,22,799,B/S,39.941046449000055,-75.14417172999998
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,23,1000,B/S,39.93126308700005,-75.18419686199996
0101000020E610000084F7961EBFCA52C050C48ED8C4F54340,0101000020110F0000D0A1738189EB5FC1725FC0748F845241,ISEMINGER ST,Philadelphia, PA,39.920069761,-75.167915008,29,2800,W/S,39.920069761000036,-75.16791500799997
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,S 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,1,299,W/S,39.94099491700007,-75.14419457499997
0101000020E61000006CF5BF03B3CA52C0F017604A1DF54340,0101000020110F0000CCA4C2F174EB5FC15FEC09EAD5835241,S MARVINE ST,Philadelphia, PA,39.9149563760001,-75.1671761869999,29,2700,B/S,39.91495637600008,-75.16717618699994
0101000020E61000009CC443BF86CB52C040E54D558CF64340,0101000020110F00007980E297DCEC5FC16FB329606C855241,MERCY ST,Philadelphia, PA,39.92615763,-75.180099312,24,1100,S/S,39.926157630000034,-75.18009931199998
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,PASSYUNK LOT,Philadelphia, PA,39.952283116,-75.1624456449999,23,1600,,39.95228311600005,-75.16244564499993
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,S 21ST ST,Philadelphia, PA,39.941048202,-75.144183222,1,500,E/S,39.94104820200005,-75.14418322199998
0101000020E6100000702D2DFFCECE52C00818687410FA4340,0101000020110F0000C44486D76FF25FC1DE4C9F7251895241,OSAGE AVE,Philadelphia, PA,39.9536271580001,-75.231384081,2,4600,B/S,39.953627158000074,-75.23138408099999
0101000020E610000090265F8213CC52C0608ED69F24024440,0101000020110F000050DE23B1CBED5FC140CA16E545925241,MIDVALE AVE,Philadelphia, PA,40.016742687,-75.188690751,8,3000,B/S,40.01674268700003,-75.18869075099997
0101000020E6100000702D2DFFCECE52C00818687410FA4340,0101000020110F0000C44486D76FF25FC1DE4C9F7251895241,OSAGE AVE,Philadelphia, PA,39.9536271580001,-75.231384081,2,4300,B/S,39.953627158000074,-75.23138408099999
0101000020E61000004019AD1A79CC52C0307E9A2D35FB4340,0101000020110F0000E9C9DC4278EE5FC1992045C9958A5241,SPRING GARDEN ST,Philadelphia, PA,39.962560368,-75.194891614,3,3300,N/S,39.96256036800003,-75.19489161399997
0101000020E61000002C2394753AC952C06071155174F84340,0101000020110F0000FD23C453F5E85FC121858FDE88875241,N 33RD ST,Philadelphia, PA,39.9410497050001,-75.144193072,3,600,B/S,39.94104970500007,-75.14419307199995
0101000020E6100000A00B709575CC52C0C8CC04E447FB4340,0101000020110F000037A8044872EE5FC198176F85AA8A5241,BRANDYWINE ST,Philadelphia, PA,39.96313143,-75.194676742,6,2200,N/S,39.96313143000003,-75.19467674199996
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,22,800,B/S,39.94401053300004,-75.17569125399996
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,4,900,S/S,39.945855692000066,-75.17471648699996
